id,fips5,totalpop,countbelow200pct,State,Housingperpov200,Businessperemp,ImpactFinanceperpov200,CommDevOtherperpov200,z_Housing,z_ImpactFinance,z_CommDevOther,z_Business,z_GlobalCapacity,popsize_bin,Housing_ptile,Housing_rank,Business_ptile,Business_rank,ImpactFinance_ptile,ImpactFinance_rank,CommDevOther_ptile,CommDevOther_rank,GlobalCapacity_ptile,GlobalCapacity_rank,CoreLogic_200pov,CountyName
1032,51045,5212,1673,VA,135.1374817,NA,575.2073975,0,0.592833996,0.25514859,-0.695724487,NA,NA,1,90,41,NA,NA,91,37,1,285.5,NA,NA,11016.13672,Craig
1033,51047,48424,13027,VA,17.66784286,NA,927.8746338,0,-0.556424201,0.648766398,-0.695724487,NA,NA,1,67,132,NA,NA,93,29,1,285.5,NA,NA,21000.05859,Culpeper
1034,51053,28110,8373,VA,0,NA,3.582945108,0,-0.729276597,-0.382851034,-0.695724487,NA,NA,1,1,274,NA,NA,40,240,1,285.5,NA,NA,6907.609863,Dinwiddie
1035,51059,1128722,172945,VA,112.1559448,11704.27246,604.7929688,62.87625122,0.367995292,0.288169533,0.105078779,0.8074705,0.392178535,5,56,61,83,24,73,38,48,72,63,51,63531.82813,Fairfax
1036,51061,67463,10875,VA,31.92818451,9126.527344,321.7099915,0,-0.41690886,-0.027784113,-0.695724487,-0.067943461,-0.302090228,2,53,95,61,79,78,45,1,173,41,117,66138.44531,Fauquier
1037,51063,15523,4872,VA,93.11699677,NA,396.9653015,0,0.181728721,0.056209598,-0.695724487,NA,NA,1,86,57,NA,NA,87,52,1,285.5,NA,NA,5549.777832,Floyd
1038,51065,26014,4824,VA,63.8364296,NA,59.77093887,0,-0.104736201,-0.320138663,-0.695724487,NA,NA,1,80,81,NA,NA,64,143,1,285.5,NA,NA,5215.744629,Fluvanna
1039,51067,56315,20263,VA,0,6916.372559,387.7723999,73.81681061,-0.729276597,0.045949247,0.244419709,-0.818522096,-0.31435743,2,1,172,31,137,83,34,78,44,39,121,10175.66406,Franklin
1040,51069,81340,17619,VA,50.42045593,13083.5293,43.793293,0,-0.235990688,-0.337971598,-0.695724487,1.27587235,0.001546394,2,61,79,94,12,44,111,1,173,68,64,59660.92188,Frederick
1041,51071,16907,5463,VA,248.2152405,NA,735.8991699,0,1.699124455,0.434499353,-0.695724487,NA,NA,1,97,12,NA,NA,92,32,1,285.5,NA,NA,3144.568115,Giles
1042,51073,37001,8485,VA,0,NA,0,0,-0.729276597,-0.386850029,-0.695724487,NA,NA,1,1,274,NA,NA,1,333.5,1,285.5,NA,NA,29558.50195,Gloucester
1043,51075,21721,3388,VA,0,NA,164.4037781,0,-0.729276597,-0.203356206,-0.695724487,NA,NA,1,1,274,NA,NA,79,86,1,285.5,NA,NA,23795.79883,Goochland
1044,51079,18938,5608,VA,162.562439,NA,39.93758774,0,0.861144602,-0.342275023,-0.695724487,NA,NA,1,92,34,NA,NA,61,158,1,285.5,NA,NA,3713.161133,Greene
1045,51085,101340,16277,VA,0,12134.78906,155.8859711,0,-0.729276597,-0.212863073,-0.695724487,0.953675926,-0.171047062,3,1,291,84,51,56,139,1,293.5,39,192,33026.41016,Hanover
1046,51087,318864,79778,VA,15.4397583,11147.94336,51.96940231,55.27433395,-0.578222513,-0.328846097,0.008259394,0.618538618,-0.070067652,4,11,114,70,39,9,117,51,63,33,87,10944.00293,Henrico
1047,51093,35740,8553,VA,54.52858734,NA,86.27849579,0,-0.195798993,-0.290553153,-0.695724487,NA,NA,1,77,92,NA,NA,70,120,1,285.5,NA,NA,17688.4043,Isle of Wight
1048,51095,70673,13159,VA,10.41112518,8994.80957,20.72391701,0,-0.627419889,-0.363719702,-0.695724487,-0.112675413,-0.449884862,2,33,133,59,83,28,143,1,173,21,157,12618.99609,James City
1049,51101,16097,4030,VA,0,NA,85.60794067,0,-0.729276597,-0.291301578,-0.695724487,NA,NA,1,1,274,NA,NA,70,121,1,285.5,NA,NA,3226.718262,King William
1050,51107,351129,38618,VA,39.36436462,12360.71094,845.0911255,45.63677979,-0.344157398,0.556370318,-0.114486232,1.030400038,0.282031685,4,27,94,85,20,88,16,38,80,68,41,122045.5625,Loudoun
1051,51115,8880,1819,VA,0,NA,6.557185173,0,-0.729276597,-0.379531443,-0.695724487,NA,NA,1,1,274,NA,NA,43,227,1,285.5,NA,NA,2240.704834,Mathews
1052,51121,96467,37134,VA,31.39774895,5888.844727,828.7157593,6.672995567,-0.422098368,0.538093507,-0.610736012,-1.167475224,-0.415554017,2,52,97,22,155,92,17,31,137,25,149,4778.570801,Montgomery
1053,51125,14858,5178,VA,70.31672668,NA,2512.560791,125.3379669,-0.041336548,2.417461157,0.9006024,NA,NA,1,84,67,NA,NA,98,10,87,52,NA,NA,29052.96484,Nelson
1054,51127,19560,2617,VA,0,NA,391.1826477,0,-0.729276597,0.04975548,-0.695724487,NA,NA,1,1,274,NA,NA,87,53,1,285.5,NA,NA,117732.9141,New Kent
1055,51145,28207,4072,VA,0,NA,0,0,-0.729276597,-0.386850029,-0.695724487,NA,NA,1,1,274,NA,NA,1,333.5,1,285.5,NA,NA,108647.9297,Powhatan
1056,51149,37380,8467,VA,0,NA,6.509950161,0,-0.729276597,-0.379584163,-0.695724487,NA,NA,1,1,274,NA,NA,43,228,1,285.5,NA,NA,9305.029297,Prince George
1057,51153,437271,77109,VA,83.70608521,9390.28418,332.1845703,34.6350174,0.089657553,-0.01609326,-0.254606664,0.021629559,-0.039853204,4,54,59,46,70,59,53,26,95,38,80,71449.59375,Prince William
1058,51155,34528,11285,VA,25.00239182,NA,226.6895905,9.175279617,-0.484667003,-0.133837968,-0.578866422,NA,NA,1,70,122,NA,NA,83,68,60,159,NA,NA,2051.367676,Pulaski
1059,51157,7431,1880,VA,0,NA,74.84042358,0,-0.729276597,-0.303319365,-0.695724487,NA,NA,1,1,274,NA,NA,68,127,1,285.5,NA,NA,42280.22656,Rappahannock
1060,51161,93633,19793,VA,0,10176.35254,2144.900146,0,-0.729276597,2.007108927,-0.695724487,0.288581938,0.217672437,2,1,172,74,53,98,5,1,173,82,37,43317.4375,Roanoke
1061,51165,77785,22136,VA,13.09947586,8814.62207,372.8820801,0,-0.601118565,0.029329911,-0.695724487,-0.173867911,-0.360345274,2,36,128,55,90,82,37,1,173,32,135,26501.60938,Rockingham
1062,51169,22570,9192,VA,69.9091568,NA,96.45072174,0,-0.045323987,-0.279199749,-0.695724487,NA,NA,1,83,69,NA,NA,72,114,1,285.5,NA,NA,8305.707031,Scott
1063,51177,127691,26912,VA,0,10985.0459,306.3294067,1.023483992,-0.729276597,-0.044950642,-0.68268919,0.563217878,-0.223424643,3,1,291,72,89,74,82,13,272,33,209,25232.51172,Spotsylvania
1064,51179,137145,20712,VA,0,10866.22656,179.8955231,0,-0.729276597,-0.186065614,-0.695724487,0.522866309,-0.272050083,3,1,291,70,94,59,128,1,293.5,27,229,86230.30469,Stafford
1065,51183,11864,2921,VA,56.83601379,NA,0,222.526535,-0.173224404,-0.386850029,2.138413429,NA,NA,1,78,90,NA,NA,1,333.5,94,24,NA,NA,4997.665039,Sussex
1066,51187,38481,9319,VA,0,NA,60.84998322,0,-0.729276597,-0.318934321,-0.695724487,NA,NA,1,1,274,NA,NA,65,139,1,285.5,NA,NA,24914.20508,Warren
1067,51191,54759,18627,VA,152.7667389,12617.00293,218.7337799,63.88575745,0.765308917,-0.142717585,0.11793603,1.117437959,0.464491338,2,86,28,90,20,70,60,72,57,91,18,6271.098633,Washington
1068,51199,66471,10392,VA,0,8555.098633,42.9616127,0,-0.729276597,-0.338899851,-0.695724487,-0.262003243,-0.506476045,2,1,172,52,96,44,112,1,173,18,164,38647.20703,York
1069,51510,149315,30246,VA,242.8452301,10886.67383,361.4400024,56.26077652,1.646587133,0.016559217,0.020822903,0.529810309,0.553444862,3,95,16,71,93,77,74,71,90,91,28,94389.90625,Alexandria City
1070,51520,17524,8538,VA,100.4761047,NA,1063.656738,72.41294861,0.253726184,0.800315082,0.226539865,NA,NA,1,87,53,NA,NA,94,26,79,84,NA,NA,3424.266846,Bristol City
1071,51540,45084,18309,VA,257.4733276,NA,96.22491455,87.9512558,1.789700389,-0.279451787,0.424438536,NA,NA,1,98,10,NA,NA,71,116,83,70,NA,NA,9095.378906,Charlottesville City
1072,51550,230601,50721,VA,128.3309021,8862.900391,5.368782043,54.53577805,0.526242137,-0.380857825,-0.001146987,-0.157472372,-0.003308762,3,78,69,44,175,7,291,70,95,58,133,16620.67383,Chesapeake City
1073,51570,17515,5409,VA,0,NA,2.062303543,0,-0.729276597,-0.384548247,-0.695724487,NA,NA,1,1,274,NA,NA,36,253,1,285.5,NA,NA,27805.07227,Colonial Heights City
1074,51600,23402,3671,VA,85.72759247,NA,1570.168091,125.5611343,0.109434865,1.365640879,0.903444707,NA,NA,1,85,61,NA,NA,96,17,88,51,NA,NA,1570.168091,Fairfax City
1075,51610,13308,1144,VA,0,NA,4031.310303,917.0678711,-0.729276597,4.112563133,10.98421669,NA,NA,1,1,274,NA,NA,99,5,100,2,NA,NA,4031.310303,Falls Church City
1076,51630,27395,9205,VA,0,NA,16.56708336,11.79793549,-0.729276597,-0.368359208,-0.54546386,NA,NA,1,1,274,NA,NA,49,204,61,155,NA,NA,53023.46875,Fredericksburg City
1077,51650,137081,47017,VA,42.69744873,7690.172852,284.0648499,40.23909378,-0.311548322,-0.069800489,-0.183232129,-0.555736005,-0.280079246,3,42,182,28,225,71,91,58,133,24,236,7454.627441,Hampton City
1078,51660,51388,23615,VA,24.8008461,9871.666992,9.316112518,14.47889423,-0.486638814,-0.376452148,-0.511318684,0.185109347,-0.297325075,2,46,108,71,59,21,158,37,125,43,113,9.316112518,Harrisonburg City
1079,51670,22279,9515,VA,0,NA,92.18297577,64.37604523,-0.729276597,-0.283963054,0.124180429,NA,NA,1,1,274,NA,NA,70,119,77,94,NA,NA,2148.68335,Hopewell City
1080,51680,78158,30539,VA,150.1660004,9393.458984,67.72714233,48.8214798,0.739864707,-0.311258614,-0.073925316,0.022707738,0.094347127,2,85,30,64,72,50,100,64,72,74,52,3339.442871,Lynchburg City
1081,51683,40743,10253,VA,0,NA,115.4036865,30.78122139,-0.729276597,-0.258046031,-0.303689301,NA,NA,1,1,274,NA,NA,74,105,67,132,NA,NA,115.4036865,Manassas City
1082,51685,15625,4169,VA,0,NA,173.4180908,0,-0.729276597,-0.193295181,-0.695724487,NA,NA,1,1,274,NA,NA,79,83,1,285.5,NA,NA,173.4180908,Manassas Park City
1083,51700,181323,62322,VA,144.2582703,7338.955078,178.8995819,46.92726517,0.682066739,-0.187177196,-0.098050378,-0.675011158,-0.069542997,3,81,59,23,241,59,130,65,109,51,155,16482.53125,Newport News City
1084,51710,245452,93687,VA,20.21709442,8141.626465,15.33830738,87.79644775,-0.53148371,-0.369730681,0.422466874,-0.402420282,-0.220291942,3,27,227,36,201,11,279,88,40,34,206,14539.91406,Norfolk City
1085,51730,32123,16671,VA,190.5895844,NA,2318.382568,109.0958633,1.13534677,2.200735569,0.69374007,NA,NA,1,95,22,NA,NA,97,13,85,61,NA,NA,3999.945557,Petersburg City
1086,51735,12077,1438,VA,0,NA,0,0,-0.729276597,-0.386850029,-0.695724487,NA,NA,1,1,274,NA,NA,1,333.5,1,285.5,NA,NA,NA,Poquoson City
1087,51740,96135,35800,VA,238.2555847,9124.350586,282.6815491,195.8647003,1.60168457,-0.071344413,1.798843622,-0.0686827,0.815125287,2,92,16,60,80,76,49,99,3,96,8,16579.33984,Portsmouth City
1088,51750,17057,8105,VA,95.64343262,NA,96.43528748,29.51634789,0.206445977,-0.279216975,-0.319798946,NA,NA,1,86,56,NA,NA,71,115,67,134,NA,NA,2966.580078,Radford
1089,51760,213735,93117,VA,236.657959,11401.25391,965.9038086,108.8187943,1.586054325,0.691211402,0.690211296,0.704564035,0.918010235,3,95,18,76,75,92,25,92,27,96,15,21815.125,Richmond City
1090,51770,98736,43038,VA,123.299408,13135.83887,2064.24292,111.7496109,0.477016777,1.917086005,0.727538705,1.293636918,1.103819609,2,81,38,95,11,97,6,92,16,97,6,18411.38672,Roanoke City
1091,51775,25165,6869,VA,39.02926254,NA,2087.105225,0,-0.347435832,1.942603111,-0.695724487,NA,NA,1,73,108,NA,NA,97,14,1,285.5,NA,NA,11911.59863,Salem City
1092,51790,24193,8233,VA,63.86128998,NA,751.994751,0,-0.104492977,0.452463925,-0.695724487,NA,NA,1,80,80,NA,NA,93,30,1,285.5,NA,NA,18804.77148,Staunton City
1093,51800,86184,23079,VA,55.56796265,6734.367188,164.9969635,5.857397079,-0.185630322,-0.202694148,-0.621123612,-0.880331933,-0.472445011,2,63,74,29,141,67,66,30,139,20,159,27030.75,Suffolk City
1094,51810,448290,102170,VA,159.0301971,7947.764648,82.78533173,43.54135513,0.826587141,-0.294451922,-0.141173929,-0.468256623,-0.019323833,4,82,24,29,92,15,109,35,84,40,77,27542.70508,Virginia Beach City
1095,51820,21150,8419,VA,229.0566559,NA,1347.927368,2.759675741,1.511687398,1.117594242,-0.660576761,NA,NA,1,96,16,NA,NA,95,21,57,170,NA,NA,1119.053345,Waynesboro City
1096,51830,14754,4149,VA,0,NA,4.861412525,0,-0.729276597,-0.381424129,-0.695724487,NA,NA,1,1,274,NA,NA,42,233,1,285.5,NA,NA,13258.7998,Williamsburg City
1097,51840,27168,11433,VA,0,NA,30.06647491,133.937912,-0.729276597,-0.353292316,1.010132909,NA,NA,1,1,274,NA,NA,56,174,89,47,NA,NA,29217.02148,Winchester City
1098,53003,22040,8298,WA,0,NA,1409.886475,0,-0.729276597,1.186747909,-0.695724487,NA,NA,1,1,274,NA,NA,96,18,1,285.5,NA,NA,12187.76172,Asotin
1099,53005,184930,59566,WA,19.73814011,6833.368164,120.4890366,50.20829773,-0.536169529,-0.252370179,-0.056262553,-0.846710742,-0.422878265,3,27,229,17,258,49,160,66,106,11,278,33557.17969,Benton
1100,53007,74267,27110,WA,0,8289.246094,94.16984558,50.50712204,-0.729276597,-0.281745493,-0.052456673,-0.352287978,-0.353941679,2,1,172,47,105,57,87,65,70,34,132,33869.07031,Chelan
1101,53011,444506,127733,WA,68.51498413,7741.890625,597.7618408,54.96877289,-0.058963802,0.280321985,0.004367713,-0.538172364,-0.078111619,4,48,67,26,96,83,23,50,65,32,88,40581.875,Clark
1102,53013,3989,1718,WA,0,NA,0,0,-0.729276597,-0.386850029,-0.695724487,NA,NA,1,1,274,NA,NA,1,333.5,1,285.5,NA,NA,13491.84082,Columbia
1103,53015,102338,39024,WA,51.22380829,6354.988281,105.4771652,53.46190262,-0.22813113,-0.269125193,-0.014824057,-1.009170771,-0.3803128,3,47,167,13,270,46,168,69,97,15,265,18555.11914,Cowlitz
1104,53017,39599,15399,WA,0,NA,0.199818164,95.95168304,-0.729276597,-0.386626989,0.526333451,NA,NA,1,1,274,NA,NA,32,269,84,66,NA,NA,45820.90625,Douglas
1105,53021,86443,35192,WA,24.45006943,6109.254395,72.55674744,108.2157593,-0.490070641,-0.305868208,0.68253088,-1.092623115,-0.301507771,2,45,109,25,149,52,97,91,19,42,115,31605.22656,Franklin
1106,53033,2045756,481878,WA,185.5899048,9591.900391,727.9788208,76.27881622,1.086432695,0.425659329,0.275776267,0.090099342,0.469491899,5,81,27,52,66,79,29,57,59,69,43,73294.11719,King
1107,53035,255441,63187,WA,75.75635529,6899.416016,483.3474121,56.81019592,0.011881778,0.152622119,0.027820408,-0.82428062,-0.157989085,4,53,61,18,105,76,32,54,59,25,97,40115.16016,Kitsap
1108,53051,12968,5796,WA,0,NA,1809.868896,172.5327759,-0.729276597,1.633174896,1.50168395,NA,NA,1,1,274,NA,NA,96,16,91,37,NA,NA,NA,Pend Oreille
1109,53053,821952,238714,WA,99.36799622,9084.333984,340.4546509,52.47521591,0.242885053,-0.006862885,-0.027390677,-0.082272515,0.031589743,5,45,75,45,75,48,71,36,88,28,98,39213.37109,Pierce
1110,53057,119343,41641,WA,10.95672512,7078.774902,482.5041809,110.2939377,-0.622082055,0.151680976,0.708998978,-0.763369501,-0.131192893,3,18,257,21,248,82,58,92,25,44,174,31408.42969,Skagit
1111,53059,11243,3597,WA,0,NA,0,19.42201805,-0.729276597,-0.386850029,-0.448362142,NA,NA,1,1,274,NA,NA,1,333.5,64,146,NA,NA,42952.72266,Skamania
1112,53061,746653,174975,WA,72.61328888,8284.331055,116.4275818,43.28926086,-0.018868251,-0.256903261,-0.144384652,-0.353957146,-0.193528324,5,34,91,31,94,9,124,29,97,14,117,57120.47266,Snohomish
1113,53063,480832,166229,WA,156.1784973,11655.41895,149.8133698,56.80391312,0.798687637,-0.219640806,0.027740389,0.790879607,0.349416703,4,81,25,79,27,26,95,54,60,76,31,24268.41406,Spokane
1114,53065,43548,17593,WA,0,NA,4.092536926,67.62081909,-0.729276597,-0.382282257,0.165506452,NA,NA,1,1,274,NA,NA,40,239,78,90,NA,NA,21736.57031,Stevens
1115,53067,262723,71302,WA,40.96712875,6623.038086,48.56509018,39.43782425,-0.328476816,-0.332645714,-0.193437248,-0.918139815,-0.443174899,4,30,90,16,108,8,118,33,87,10,116,58165.14453,Thurston
1116,53071,59726,20250,WA,152.5728912,6036.849121,83.65431976,87.4093399,0.763412416,-0.293482035,0.417536616,-1.117212296,-0.057436325,2,86,29,24,152,55,91,83,34,66,69,20809.26563,Walla Walla
1117,53073,207100,69275,WA,63.89165497,9484.936523,652.1796875,35.21861649,-0.104195908,0.341058642,-0.247173831,0.053773925,0.010865707,3,54,145,52,150,88,39,51,152,59,129,34863.14063,Whatcom
1118,53077,247408,120513,WA,51.47681046,7521.025879,83.48656464,52.1671257,-0.225655898,-0.293669254,-0.03131457,-0.613179088,-0.290954709,3,47,166,26,232,39,190,68,102,24,237,21714.38672,Yakima
1119,54003,108724,35544,WV,101.2803421,7723.547363,24.15569496,32.79740906,0.261594385,-0.359889448,-0.278010756,-0.544401824,-0.230176911,3,69,97,28,224,15,264,49,161,32,213,24.15569496,Berkeley
1120,54005,24000,9950,WV,17.32556915,NA,0,356.783905,-0.559772789,-0.386850029,3.848339558,NA,NA,1,67,133,NA,NA,1,333.5,99,7,NA,NA,NA,Boone
1121,54009,23665,7570,WV,0,NA,0,7.905498028,-0.729276597,-0.386850029,-0.595038593,NA,NA,1,1,274,NA,NA,1,333.5,59,163,NA,NA,NA,Brooke
1122,54011,96824,37147,WV,108.3885956,7488.688965,0,185.3878326,0.331137627,-0.386850029,1.665408254,-0.624160826,0.246383756,2,77,46,42,116,1,192.5,98,4,83,34,NA,Cabell
1123,54015,9141,4677,WV,0,NA,0,0,-0.729276597,-0.386850029,-0.695724487,NA,NA,1,1,274,NA,NA,1,333.5,1,285.5,NA,NA,NA,Clay
1124,54019,45534,20440,WV,20.23879623,NA,513.2866821,0,-0.531271398,0.186037838,-0.695724487,NA,NA,1,68,130,NA,NA,90,40,1,285.5,NA,NA,121.8972244,Fayette
1125,54027,23542,11388,WV,0,NA,38.58447647,0,-0.729276597,-0.343785226,-0.695724487,NA,NA,1,1,274,NA,NA,60,160,1,285.5,NA,NA,38.58447647,Hampshire
1126,54029,30201,11488,WV,6.834523201,NA,39.92008972,292.5155334,-0.662411392,-0.342294544,3.029805899,NA,NA,1,63,147,NA,NA,60,159,97,13,NA,NA,1716.785889,Hancock
1127,54037,55214,15015,WV,103.6397247,6079.809082,228.520813,19.91481781,0.284677297,-0.13179411,-0.442085773,-1.102622867,-0.347956359,2,76,49,25,150,71,58,41,117,35,130,14723.07715,Jefferson
1128,54039,190781,66704,WV,136.1335602,13424.84961,62.6421814,80.83315277,0.602579057,-0.316934019,0.333781093,1.391786337,0.502803087,3,80,63,91,30,32,211,85,49,90,32,441.6659851,Kanawha
1129,54043,21560,10514,WV,21.61128044,NA,0,0,-0.517843783,-0.386850029,-0.695724487,NA,NA,1,68,127,NA,NA,1,333.5,1,285.5,NA,NA,NA,Lincoln
1130,54051,32480,11165,WV,0,NA,6.269592285,321.0804443,-0.729276597,-0.379852414,3.393613815,NA,NA,1,1,274,NA,NA,43,229,98,11,NA,NA,5141.277832,Marshall
1131,54057,27755,12182,WV,0,NA,11.82071877,256.5260315,-0.729276597,-0.37365672,2.57143712,NA,NA,1,1,274,NA,NA,45,218,96,17,NA,NA,11.82071877,Mineral
1132,54061,101668,36101,WV,20.15768051,10501.94141,224.2761078,63.75283813,-0.532064974,-0.136531696,0.116243146,0.399153411,-0.03830003,3,27,228,66,108,64,112,77,72,54,145,9834.451172,Monongalia
1133,54069,43637,15181,WV,17.04103851,NA,42.42803574,290.7995605,-0.562556505,-0.339495391,3.007951021,NA,NA,1,66,135,NA,NA,61,157,97,14,NA,NA,42.42803574,Ohio
1134,54077,33809,11745,WV,0,NA,30.86419678,0,-0.729276597,-0.352401972,-0.695724487,NA,NA,1,1,274,NA,NA,57,171,1,285.5,NA,NA,30.86419678,Preston
1135,54079,56596,14638,WV,9.060254097,15396.8418,44.01585007,102.4730148,-0.640636086,-0.337723196,0.609390259,2.06148386,0.423128724,2,33,134,98,4,45,110,90,21,89,22,44.01585007,Putnam
1136,54081,78493,30885,WV,30.95318031,11873.40527,16.4056015,64.75635529,-0.426447779,-0.368539453,0.129024118,0.864908755,0.04973641,2,51,98,87,26,25,150,72,56,72,56,16.4056015,Raleigh
1137,54099,41499,17700,WV,71.64907074,NA,10.73446369,3.954802275,-0.028301628,-0.374869108,-0.645355403,NA,NA,1,84,66,NA,NA,45,221,58,169,NA,NA,2199.413574,Wayne
1138,54105,5841,2590,WV,0,NA,30.88803101,0,-0.729276597,-0.352375358,-0.695724487,NA,NA,1,1,274,NA,NA,57,170,1,285.5,NA,NA,30.88803101,Wirt
1139,54107,86559,34260,WV,11.05650902,9176.876953,28.13809013,155.9981842,-0.62110585,-0.35544464,1.291096449,-0.050844505,0.06592536,2,34,132,62,76,34,132,97,7,73,54,12992.16504,Wood
1140,55009,254717,74016,WI,176.9661255,11560,399.9054565,154.6461029,1.002062321,0.059491154,1.273876071,0.758474946,0.773476124,4,86,18,76,31,68,42,94,8,91,12,44278.23438,Brown
1141,55015,49678,9995,WI,111.117897,NA,269.7374573,0,0.357839614,-0.085791528,-0.695724487,NA,NA,1,89,47,NA,NA,85,62,1,285.5,NA,NA,15464.9375,Calumet
1142,55017,63209,18450,WI,22.14276505,5800.123047,691.953186,98.26556396,-0.512643993,0.385450512,0.555803418,-1.197605491,-0.192248881,2,43,114,21,157,89,22,88,25,53,94,10894.37207,Chippewa
1143,55021,56607,12308,WI,93.12007141,5746.322754,328.4249268,65.73538971,0.181758806,-0.020289462,0.141493276,-1.215876341,-0.228228435,2,74,52,20,159,79,43,75,51,48,103,328.4249268,Columbia
1144,55025,510198,129591,WI,182.973877,6702.921387,1119.588989,74.38780975,1.060838938,0.862742007,0.251692057,-0.891011059,0.321065485,5,78,30,7,126,89,16,56,60,55,61,74387.79688,Dane
1145,55031,43799,14136,WI,162.8939819,NA,2557.579346,334.9141846,0.864388287,2.467707157,3.569802761,NA,NA,1,92,33,NA,NA,98,8,98,8,NA,NA,52734.10938,Douglas
1146,55035,101281,32375,WI,17.17471313,6020.495605,6108.39502,56.99230194,-0.56124872,6.430831909,0.030139742,-1.122766018,1.194239259,3,23,241,11,278,100,3,72,88,98,9,45250.97266,Eau Claire
1147,55039,101920,26541,WI,248.081604,10756.00293,136.0104523,55.91140366,1.697816968,-0.235046476,0.016373228,0.485433847,0.491144389,3,96,15,69,98,52,150,71,91,90,34,17043.20313,Fond Du Lac
1148,55045,37044,9758,WI,241.2193909,NA,198.8695831,38.77843857,1.630680919,-0.164888352,-0.20183529,NA,NA,1,97,13,NA,NA,81,77,70,121,NA,NA,14324.44141,Green
1149,55049,23769,6573,WI,15.2137537,NA,2371.80127,70.06658173,-0.580433667,2.260357141,0.196656123,NA,NA,1,65,141,NA,NA,97,12,79,86,NA,NA,546.1509399,Iowa
1150,55059,167738,52855,WI,137.3665314,12351.61816,246.270401,10.67584229,0.614641786,-0.1119835,-0.559755027,1.02731204,0.24255383,3,81,62,86,46,69,99,22,242,76,76,31074.17188,Kenosha
1151,55061,20483,4882,WI,181.9637451,NA,62.50511932,34.41212463,1.050956249,-0.317087024,-0.257445455,NA,NA,1,94,26,NA,NA,66,137,68,128,NA,NA,83266.89063,Kewaunee
1152,55063,117048,36567,WI,19.08580589,6932.603027,86.97696686,85.82487488,-0.542551637,-0.289773583,0.39735657,-0.813010156,-0.311994702,3,26,232,19,254,40,187,87,43,21,246,86.97696686,La Crosse
1153,55073,135177,38270,WI,124.9121094,10630.35547,4514.29834,76.13367462,0.492794573,4.651633739,0.273927718,0.442763418,1.465279818,3,77,74,68,102,99,4,82,56,99,5,44920.27344,Marathon
1154,55079,955939,395872,WI,196.0087433,10786.09961,1891.390015,129.3997955,1.188364863,1.724161983,0.952334583,0.495654821,1.090129018,5,83,24,69,43,98,4,78,31,92,12,19290.01367,Milwaukee
1155,55083,37476,9832,WI,65.06621552,NA,1400.404907,68.14483643,-0.092704654,1.176165342,0.172180429,NA,NA,1,81,77,NA,NA,96,19,78,87,NA,NA,1400.404907,Oconto
1156,55087,180430,42771,WI,84.48949432,9004.675781,198.0311584,20.65410233,0.097321995,-0.16582413,-0.432670087,-0.109324805,-0.152624249,3,64,114,46,169,61,124,37,197,41,184,57343.35938,Outagamie
